Text 11 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37781435652656814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5519382371850606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6536891401816316, 0.0, 0.5007560210202449, 0.43062313953292686, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 12 -> TF-IDF Vector: [0.26491137835544604, 0.4458879234179247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8096021925569317, 0.0, 0.0, 0.3401535564201043, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3591425706406309, 0.0, 0.0, 0.0, 0.0] 
Text 13 -> TF-IDF Vector: [0.3708759296976245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7983867197041551, 0.37781435652656814, 0.5695542348272928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9699106213432064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 14 -> TF-IDF Vector: [0.26491137835544604, 0.0, 0.0, 0.3188388383283282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5284684692576114, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3049744808971913, 0.0, 0.0, 0.0, 0.0, 0.30758795680923345, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 15 -> TF-IDF Vector: [0.20604218316534695, 0.0, 0.0, 0.24798576314425527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2098968647369823, 0.0, 0.0, 0.5291277544312734, 0.3043522922250453, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2793331104982685, 0.0, 0.3585329402712945, 0.2679270933804815, 0.0] 
Text 16 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46240991060041, 0.0, 0.0, 0.6899227964813257, 0.7093151417164036, 0.0, 0.0, 0.0, 0.0, 0.5337053415700849, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 17 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4565284383375679, 0.0, 0.0, 0.3507029808458065, 0.0, 0.0, 0.0, 0.35274873456902994, 0.0, 0.0, 0.3558035610467232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4189996657474027, 0.0, 0.0, 0.40189064007072217, 0.0] 
Text 18 -> TF-IDF Vector: [0.3090632747480204, 0.0, 0.0, 0.3719786447163829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.474628529022744, 0.0, 0.0, 0.0, 0.30827327373360663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35028489545664665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35885261627743903, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 19 -> TF-IDF Vector: [0.26491137835544604, 0.0, 0.0, 0.3188388383283282, 0.0, 0.45940449147147455, 0.0, 0.0, 0.0, 0.0, 0.4068244534480663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.0, 0.30024419610569714, 0.0, 0.3049744808971913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 20 -> TF-IDF Vector: [0.46359491212203063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6899227964813257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5337053415700849, 0.0, 0.0, 0.0, 0.625945026275306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 21 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.6376776766566564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3913100900036296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3049744808971913, 0.0, 0.4669208144154511, 0.0, 0.0, 0.0, 0.3591425706406309, 0.0, 0.0, 0.34447769148919044, 0.0] 
Text 22 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.44637437365965954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42084357701496783, 0.0, 0.0, 0.0, 0.423298481482836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7201577088374719, 0.0, 0.0, 0.5027995988968833, 0.0, 0.0, 0.0, 0.0] 
Text 23 -> TF-IDF Vector: [0.4120843663306939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2098968647369823, 0.0, 0.0, 0.0, 0.0, 0.20551551582240443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23516582304601996, 0.23352326363776443, 0.0, 0.23720237403114883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3585329402712945, 0.2679270933804815, 0.0] 
Text 24 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5941718758253068, 0.0, 0.2698673975189772, 0.4068244534480663, 0.0, 0.3401535564201043, 0.0, 0.5284684692576114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34447769148919044, 0.0] 
Text 25 -> TF-IDF Vector: [0.18543796484881225, 0.0, 0.0, 0.22318718682982977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23810748949407304, 0.27391706300254076, 0.184963964240164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36007885441873594, 0.0, 0.43062313953292686, 0.25139979944844165, 0.0, 0.0, 0.24113438404243334, 0.0] 
Text 26 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.5369167840558489, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5284684692576114, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.30235605820202566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7153657443146354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 27 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.3188388383283282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3401535564201043, 0.0, 0.2642342346288057, 0.0, 0.0, 0.0, 0.4053229381236592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3576828721573177, 0.30758795680923345, 0.3591425706406309, 0.0, 0.0, 0.0, 0.0] 
Text 28 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46240991060041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5291231018535449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625945026275306, 0.0, 0.0, 0.0, 0.0, 0.6028359601060833, 0.0] 
Text 29 -> TF-IDF Vector: [0.6181265494960408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.474628529022744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7054974691380599, 0.0, 0.0, 0.3558035610467232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 30 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484529710547343, 0.0, 0.0, 0.396845815823455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35028489545664665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8238647852916708, 0.5377994104069417, 0.40189064007072217, 0.0] 
Text 31 -> TF-IDF Vector: [0.3708759296976245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37781435652656814, 0.2847771174136464, 0.28722185337849293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.211649240741418, 0.210170937273988, 0.0, 0.21348213662803395, 0.0, 0.0, 0.0, 0.0, 0.21531156976646343, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 32 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2361339728291051, 0.0, 0.0, 0.0, 0.0, 0.231204955300205, 0.0, 0.0, 0.34496139824066285, 0.7093151417164036, 0.0, 0.0, 0.0, 0.0, 0.26685267078504243, 0.0, 0.0, 0.0, 0.312972513137653, 0.0, 0.31424974931055205, 0.0, 0.0, 0.0, 0.0] 
Text 33 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.6431662880600645, 0.0, 0.0, 0.0, 0.0, 0.5695542348272928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42084357701496783, 0.0, 0.0, 0.0, 0.423298481482836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43062313953292686, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 34 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5702762283601107, 0.0, 0.0, 0.0, 0.0, 0.3913100900036296, 0.0, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.30235605820202566, 0.0, 0.0, 0.3049744808971913, 0.0, 0.4669208144154511, 0.0, 0.0, 0.0, 0.3591425706406309, 0.0, 0.0, 0.0, 0.0] 
Text 35 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6296905942109469, 0.0, 0.9574061779283097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8379993314948054, 0.0, 0.0, 0.0, 0.0] 
Text 36 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.6431662880600645, 0.0, 0.0, 0.0, 0.0, 0.5695542348272928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42084357701496783, 0.0, 0.0, 0.0, 0.423298481482836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43062313953292686, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 37 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.474628529022744, 0.0, 0.0, 0.4565284383375679, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35274873456902994, 0.0, 0.0, 0.3558035610467232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4189996657474027, 0.0, 0.0, 0.40189064007072217, 0.0] 
Text 38 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4197937294739646, 0.0, 0.3191353926427699, 0.2645638772156367, 0.0, 0.0, 0.0, 0.0, 0.3066323539917003, 0.31525117409617937, 0.0, 0.23516582304601996, 0.23352326363776443, 0.0, 0.23720237403114883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 39 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9198970619751009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8345933683670747, 0.0, 0.0, 0.0, 1.0755988208138834, 0.0, 0.0] 
Text 40 -> TF-IDF Vector: [0.0, 0.4458879234179247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3401535564201043, 0.3913100900036296, 0.0, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.30235605820202566, 0.0, 0.692793300959433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3591425706406309, 0.0, 0.0, 0.0, 0.0] 
Text 41 -> TF-IDF Vector: [0.3090632747480204, 0.5202025773209121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484529710547343, 0.0, 0.0, 0.396845815823455, 0.0, 0.30827327373360663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4189996657474027, 0.0, 0.0, 0.0, 0.0] 
Text 42 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711942793534116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5291231018535449, 0.52542734318497, 0.0, 0.0, 1.1897060633315675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 43 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9198970619751009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8345933683670747, 0.0, 0.0, 0.0, 1.0755988208138834, 0.0, 0.0] 
Text 44 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5260544712687097, 0.0, 0.0, 0.0, 0.5291231018535449, 0.52542734318497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625945026275306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 45 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37781435652656814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42084357701496783, 0.0, 0.0, 0.0, 0.0, 0.420341874547976, 0.0, 0.0, 0.0, 0.0, 0.7201577088374719, 0.0, 0.0, 0.0, 0.9886377423500051, 0.0, 0.0, 0.0] 
Text 46 -> TF-IDF Vector: [0.6181265494960408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6296905942109469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9457535222885382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 47 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4565284383375679, 0.0, 0.0, 0.3507029808458065, 0.45994853098755045, 0.0, 0.0, 0.0, 0.0, 0.8082588511193386, 0.0, 0.0, 0.0, 0.6001314240312265, 0.0, 0.0, 0.4189996657474027, 0.0, 0.0, 0.0, 0.0] 
Text 48 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6165177022386772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7177052325548781, 0.0, 0.0, 0.0, 0.8037812801414443, 0.0] 
Text 49 -> TF-IDF Vector: [0.3090632747480204, 0.0, 0.0, 0.3719786447163829, 0.0, 0.0, 0.0, 0.6932005217961913, 0.0, 0.31484529710547343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35028489545664665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4172966841835373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 50 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.711942793534116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5291231018535449, 0.52542734318497, 0.0, 0.0, 1.1897060633315675, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 51 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484529710547343, 0.0, 0.47870308896415487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45994853098755045, 0.4728767611442691, 0.0, 0.0, 0.0, 0.0, 0.3558035610467232, 0.0, 0.5447409501513596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 52 -> TF-IDF Vector: [0.46359491212203063, 0.0, 0.0, 1.1159359341491488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.625945026275306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 53 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2698673975189772, 0.4068244534480663, 0.0, 0.0, 0.0, 0.5284684692576114, 0.0, 0.3006025550106913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3049744808971913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34447769148919044, 0.0] 
Text 54 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.6431662880600645, 0.0, 0.0, 0.0, 0.0, 0.5695542348272928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42084357701496783, 0.0, 0.0, 0.0, 0.423298481482836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43062313953292686, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 55 -> TF-IDF Vector: [0.23179745606101532, 0.3901519329906841, 0.0, 0.2789839835372872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2361339728291051, 0.0, 0.0, 0.0, 0.0, 0.231204955300205, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.262713671592485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.312972513137653, 0.0, 0.0, 0.0, 0.0, 0.30141798005304166, 0.0] 
Text 56 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31484529710547343, 0.0, 0.0, 0.396845815823455, 0.0, 0.30827327373360663, 0.0, 0.3507029808458065, 0.0, 0.0, 0.0, 0.35274873456902994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40189064007072217, 0.0] 
Text 57 -> TF-IDF Vector: [0.0, 0.5202025773209121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6165465474672133, 0.0, 0.0, 0.0, 0.9457535222885382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35885261627743903, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 58 -> TF-IDF Vector: [0.23179745606101532, 0.0, 0.0, 0.2789839835372872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722679456582102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.262713671592485, 0.0, 0.26685267078504243, 0.0, 0.4085557126135197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30141798005304166, 0.0] 
Text 59 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722679456582102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6899227964813257, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9001971360468398, 0.625945026275306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 60 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.44637437365965954, 0.0, 0.0, 0.0, 0.0, 0.7983867197041551, 0.0, 0.0, 0.0, 0.4762149789881461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.423298481482836, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5027995988968833, 0.0, 0.0, 0.0, 0.0] 
Text 61 -> TF-IDF Vector: [0.26491137835544604, 0.0, 0.0, 0.3188388383283282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2698673975189772, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30024419610569714, 0.0, 0.3049744808971913, 0.0, 0.0, 0.0, 0.3576828721573177, 0.0, 0.0, 0.0, 0.46097092320595007, 0.0, 0.0] 
Text 62 -> TF-IDF Vector: [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3401535564201043, 0.0, 0.5284684692576114, 0.0, 0.0, 0.39424159798932895, 0.4053229381236592, 0.0, 0.0, 0.0, 0.0, 0.3049744808971913, 0.0, 0.0, 0.0, 0.0, 0.30758795680923345, 0.0, 0.0, 0.0, 0.0, 0.0] 
Text 63 -> TF-IDF Vector: [0.3708759296976245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.423298481482836, 0.420341874547976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9645375361697334, 0.0] 
Text 64 -> TF-IDF Vector: [0.3090632747480204, 0.0, 0.0, 0.3719786447163829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35274873456902994, 0.35028489545664665, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4172966841835373, 0.35885261627743903, 0.0, 0.0, 0.0, 0.0, 0.0] 
